customer_unique_id,total_orders,total_spend,avg_order_value,avg_payment_installments,avg_review_score,category_diversity,recency_days,most_common_category,customer_city,customer_state,review_comment_message
b53e90bdb9be63dcba58f88a54f7e936,1,1957.25,391.45,1.0,4.0,1,212,furniture_decor,sertaozinho,SP,
b53eb0ca1885d1a7c9c59c524227999a,1,299.48,149.74,4.0,5.0,1,193,health_beauty,contagem,MG,
b5401f2afb1b5c21497b191e471e43c9,1,195.88,195.88,8.0,5.0,1,234,housewares,dois corregos,SP,
b5402c99debe24453e8ca4041c33cf43,1,285.58,285.58,1.0,1.0,1,265,toys,nova mutum,MT,"Nao veio junto com a encomenda o manual de montagem, quando se monta a casa devesse cuidar para não mexer muito, porque ela desencaixa facilmente. Tive que comprar uma cola de madeira pra ficar firme."
b54058e7740ba75bab2ab16558bd9bdf,1,60.39,60.39,1.0,4.0,1,61,stationery,montes claros,MG,
b540762594751cf6c1841aa8788c364b,1,133.06,133.06,1.0,5.0,1,435,sports_leisure,queimados,RJ,
b541410bf6a43ea5919ccdbe0d74006e,1,88.49,88.49,8.0,5.0,1,49,sports_leisure,taiuva,SP,
b542300c45b783ce4a5ad184357745f4,1,211.59,211.59,8.0,5.0,1,77,health_beauty,sao paulo,SP,Chegou antes da data. Já usei . 
b542893c864fb11225f7105ee3e3f0ca,1,44.95,44.95,1.0,3.0,1,234,sports_leisure,pilar,AL,
b542d757aec5c7268e34ded4b1fdc03c,1,91.18,91.18,1.0,1.0,1,182,bed_bath_table,rio de janeiro,RJ,Produto não foi entregue.
b5435c9ba16cf0cfcb89af488906838d,1,1147.55,1147.55,1.0,5.0,1,71,bed_bath_table,porto alegre,RS,"recebi a entrega antes do prazo, produto de ótima qualidade, veio com instruções de cuidados e bilhete atencioso do vendedor."
b543b46ab6b83edd5986240a59e643b4,1,21.41,21.41,1.0,5.0,0,280,,sao paulo,SP,"Adorei o pingente, vem na caixinha e com certificado de garantia."
b5447d364a6201833d7e004e22283a6c,1,76.69,76.69,1.0,5.0,1,450,furniture_decor,campo grande,MS,
b54557519837faa9be8ad56ac55bf5de,1,34.1,34.1,1.0,5.0,1,320,auto,piraquara,PR,"Super recomendo a loja
Produto chegou bem antes da data prevista em perfeito estado!"
b5464389046818dc7c08d2c2ad6cbf39,1,96.43,96.43,4.0,1.0,1,89,watches_gifts,coronel fabriciano,MG,"Produto do camelô... 100% Paraguai
Pior compra que já fiz na internet.
Anúncio não condiz com o produto.

Quero devolver..."
b5476a88e2344c7cf9767cb2de3b74d5,1,54.39,54.39,1.0,5.0,1,145,sports_leisure,suzano,SP,
b5477baf478d1ba4aeb6f0fe116e836d,1,48.08,48.08,1.0,1.0,1,37,telephony,ilheus,BA,"Paguei por um frete onde os prazos não foram seguidos,nas informações de rastreio aparecia apenas a ocorrência de um imprevisto,a falta de informações demonstra o descaso da empresa com o cliente."
b548b867f81bcfa918b0dfd616317e4f,1,40.85,40.85,2.0,3.0,1,294,watches_gifts,tupa,SP,
b5492cdcd2cb70885607dd676780ac77,1,181.71,181.71,5.0,1.0,1,217,office_furniture,sao paulo,SP,"a base da cadeira não encachava no acento

deixou a desejar"
b5492e05f97a3436cefc7f44eb85d670,1,54.1,54.1,1.0,5.0,1,387,cool_stuff,rio de janeiro,RJ,
b549673f2c471b17bb000c264dfe252d,1,101.14,101.14,1.0,3.0,1,492,bed_bath_table,franca,SP,
b54a57fc256ee09b72f4510acf55515b,1,135.77,135.77,3.0,5.0,1,315,health_beauty,sao paulo,SP,
b54b05c97a841dffcfda2c32974de54d,1,96.8,96.8,9.0,1.0,1,330,stationery,niteroi,RJ,Ainda não tive retorno da loja sobre a entrega do produto 
b54b13cce83ca86d625ecbc262855775,1,105.51,105.51,5.0,1.0,1,111,auto,embu das artes,SP,"Quando fiz a compra, solicitei o cancelamento pq comprei o produto errado, mas mesmo assim foi entregue.
Resolvi então ficar com ele mesmo assim, MAS NÃO FUNCIONA"
b54bd4266b30f46d43b39b65cd436290,1,127.71,127.71,6.0,5.0,1,159,perfumery,taboao da serra,SP,
b54c0f5d4c001a783c4b04d847601cad,1,31.38,31.38,1.0,4.0,1,344,electronics,sao paulo,SP,
b54c164238a6863b7435760c7ffb15b7,1,204.63,204.63,4.0,3.0,1,254,bed_bath_table,bauru,SP,O puxador do ziper soltou na primeira colocação no colchão
b54e1edda36c3e8918ba9c97ec8c7c4e,1,296.71,296.71,3.0,5.0,1,474,toys,brasilia,DF,
b54e87557a10b8b7b73348e076fc19db,1,170.71,170.71,1.0,5.0,1,219,garden_tools,tacuru,MS,gostei muito
b54e8c6e4f1176084618d9b6d29b6b5c,1,105.63,105.63,1.0,3.0,1,155,health_beauty,jaboatao dos guararapes,PE,"Custo x benefício, vale a pena."
b54ed372f1aa8fd434c6ab8cff76ba58,1,207.34,207.34,8.0,5.0,1,107,home_construction,dois irmaos,RS,"AINDA NÃO ESTALAMOS, MAS O ACABAMENTO É PERFEITO "
b54ee6be9fa205d9824423429577e3b1,1,30.75,30.75,1.0,5.0,1,237,electronics,ubatuba,SP,
b54fe8ec7c345cf554774148992f6d8d,1,81.5,81.5,1.0,5.0,1,277,small_appliances,embu das artes,SP,
b5500a3c038b22b8a72fd191b0c76f98,1,51.25,51.25,1.0,5.0,1,19,toys,osasco,SP,
b5500c1da3cc46058821b511d702e146,1,35.0,35.0,3.0,2.0,1,237,bed_bath_table,belo horizonte,MG,Não sei quem se equivocou ou se a informação foi omissa na compra. O produto entregue foi da cor marrom e eu julgava ser preto.
b550cd5d9d6355b6083a710d713cca50,1,109.8,109.8,1.0,5.0,1,141,garden_tools,sao paulo,SP,loja entregou tudo combinado e com nota fiscal muito bom 
b5522c0d915588419655dc549f02a4cd,1,193.71,193.71,2.0,5.0,1,180,sports_leisure,sao paulo,SP,
b5524ecdcfdffbf5bbd3349eaf03fc35,1,168.36,168.36,8.0,5.0,1,277,perfumery,uberlandia,MG,"Ótimo produto, entrega rápida, minha esposa esta extremamente satisfeita, me dei bem !!"
b55259dd2ea9a85539ce1f19a992fba0,1,64.86,64.86,1.0,3.0,1,285,housewares,sao jose do rio pardo,SP,Quando a venda é efetuada pela própria loja a entrega é mais rápida. Mas chegou no limite.
b552c0e9c828538cfe53434608288c81,1,187.27,187.27,1.0,5.0,1,10,auto,sao paulo,SP,"Acabamento bom, desenho bonito, material de qualidade "
b5532111fe6577807cdc6733a59af4c7,1,57.38,57.38,2.0,5.0,1,119,health_beauty,sao jose dos campos,SP,"Super recomendo, entrega rápida."
b553fcaa629a8358eb9c498eed5343af,1,117.9,117.9,1.0,4.0,1,576,sports_leisure,sao paulo,SP,"Foi entregue o produto errado, entrei em contato e vão enviar o correto. Estou no aguardo. "
b553fe14a56ef1176c1ab86fbaefa2df,1,58.37,58.37,2.0,4.0,1,15,auto,contagem,MG,Chegou antes do previsto
b5541d9a2ceb676fded2babc9bd9f9a7,1,38.72,38.72,1.0,4.0,1,306,electronics,taboao da serra,SP,
b55479dfefecd6d03a0d57958896d094,1,392.44,196.22,2.0,5.0,1,130,furniture_decor,uberlandia,MG,
b554d643b7f403df39bed691b256b9cc,1,44.1,44.1,4.0,5.0,1,278,watches_gifts,blumenau,SC,
b554e16287c8668cabc1d155184976b4,1,507.68,507.68,5.0,1.0,1,216,cool_stuff,sapucaia do sul,RS,
b5553bcd30cc28e403933b0295b9f245,1,122.17,122.17,2.0,5.0,1,401,bed_bath_table,sao paulo,SP,
b5557597ad4990c1bdd2b01721ca4095,1,136.08,136.08,10.0,5.0,1,272,books_technical,sao paulo,SP,
b556119459788068191c9ab1d47a375f,1,169.37,169.37,1.0,5.0,1,289,stationery,irati,PR,
b5564cb3b25ce062879d5816610b4d04,1,57.73,57.73,5.0,1.0,1,165,baby,niteroi,RJ,
b557167d1f6b2debb7420fb1b4e00ef7,1,54.78,54.78,1.0,5.0,1,211,telephony,eunapolis,BA,"entrega no prazo, muito satisfeito e produto de alta qualidade"
b5585a338bb22b66f02541df26cbb9aa,1,1528.03,1528.03,8.0,4.0,1,86,health_beauty,campinas,SP,
b55876e896c86d91f8b9bfc1b7e5b456,1,225.62,225.62,4.0,5.0,1,327,furniture_bedroom,conceicao do rio verde,MG,
b5591149d00a463883fce43cb540ed1e,1,202.5,202.5,1.0,5.0,1,292,baby,piracicaba,SP,
b55928692d81fc9ba199430273d35c10,1,365.88,182.94,10.0,1.0,1,176,furniture_decor,porto alegre,RS,"Efetuei a compra de duas unidades, recebi apenas uma, a nota fiscal estava riscada de caneta alterando de duas para uma unidade(mas com o valor de duas). Até agora não fizeram nenhum contato.  | Efetuei a compra de duas unidades, recebi apenas uma, a nota fiscal estava riscada de caneta alterando de duas para uma unidade(mas com o valor de duas). Até agora não fizeram nenhum contato. "
b5599205c271f90250763ecfa88b4b21,1,124.76,124.76,6.0,4.0,1,136,bed_bath_table,aracatuba,SP,"demoru um pouco mas chegou!
"
b55a113bb84fc10eaf58c6d09ec69794,1,71.14,71.14,3.0,5.0,1,278,perfumery,brasilia,DF,
b55b8421b976688d55c90683411ed21d,1,367.45,367.45,3.0,5.0,1,9,health_beauty,campinas,SP,
b55c4cbaa102fdce0375bc2a92ed4bf8,1,72.53,72.53,2.0,5.0,1,222,bed_bath_table,barbacena,MG,
b55c7b134de7fa6dc4406d08bdf0af04,1,88.19,88.19,1.0,5.0,1,20,bed_bath_table,sao paulo,SP,Gostei bastante
b55ced23015b37677b0c678ad522aab9,1,107.21,107.21,2.0,5.0,1,281,auto,sao paulo,SP,
b55fb2799bf92225fc54fdb4cb7b82e2,1,33.72,33.72,1.0,5.0,1,269,bed_bath_table,maua,SP,adorei pano muito bom
b55ff2c643f56c30863b527e80c88688,1,84.61,84.61,8.0,5.0,1,404,watches_gifts,sao paulo,SP,
b5604c0bdd85b328152fafd223c7aff4,1,311.88,155.94,2.0,5.0,1,121,bed_bath_table,sao paulo,SP,
b56105b59a417275e17fde4a8176f3c3,1,38.29,38.29,1.0,5.0,1,391,toys,itu,SP,
b5618ad30101526430ff8aab641e932b,1,121.39,121.39,1.0,5.0,1,85,health_beauty,taboao da serra,SP,
b56208e30406be345d4dbfd7d784dcd2,1,41.63,41.63,1.0,5.0,1,227,sports_leisure,sao paulo,SP,Estou satisfeita com minhas compras .
b56353cbab7e7458bcb2637a0da47893,1,125.78,125.78,2.0,3.0,1,170,drinks,ananindeua,PA,nao ecebi prodoutos
b563e67983132284e5f6cde72d2d308f,1,647.58,323.79,4.0,4.0,1,172,computers_accessories,barra mansa,RJ,"responsabilidade e correção com a compra
 | responsabilidade e correção com a compra
"
b563ea46e965d1c94a667daeb607eec0,1,62.81,62.81,6.0,5.0,1,387,baby,sao paulo,SP,Entrega antes do prazo
b5644fac32c2e169bea093b7ef916e65,1,671.7,671.7,10.0,5.0,1,290,cool_stuff,corbelia,PR,
b564f7aa3cd22da6ccb1836c6f6cab36,1,83.41,83.41,1.0,2.0,1,216,auto,peruibe,SP,"O produto que comprei não correspondeu ao esperado, a qualidade do material deixou a desejar, além do que, comprei tapete para o Honda City 2015 e não coube no mesmo.
"
b5652989b7db07f820439394e5a3d764,1,121.4,121.4,4.0,5.0,0,140,,dom silverio,MG,
b5653aa179c080658d4c6aaa891838aa,1,40.95,40.95,2.0,1.0,1,495,furniture_decor,jandira,SP,
b5667b9916018de6fbc1ab69f6dd3206,1,37.09,18.545,1.0,5.0,1,199,telephony,curitiba,PR,Produto chegou no prazo e impecável.  | Produto chegou no prazo e impecável. 
b566f46e68c9857e7103d294f767870e,1,48.43,48.43,1.0,4.0,1,40,housewares,belo horizonte,MG,Produto muito frágil
b56759d19c583cb3956454a3f70beddd,1,65.78,65.78,2.0,4.0,1,209,housewares,sao paulo,SP,
b5686a5d7847c086db5d0774188f7821,1,75.9,75.9,3.0,5.0,1,95,health_beauty,joao pessoa,PB,
b56a9485cd8a9ec00c366912cd29c809,1,66.5,66.5,1.0,4.0,1,271,small_appliances,sao paulo,SP,
b56b1a9a4dda863e4a6eac9a578ce5cd,1,767.2,383.6,10.0,5.0,1,109,housewares,barra mansa,RJ,
b56bbb9352a15fd86933e9f88069ccbd,1,173.89,173.89,1.0,5.0,1,38,health_beauty,recife,PE,
b56bf92640a2fe29cd6212bf5f553096,1,172.34,172.34,1.0,3.0,1,566,office_furniture,carapicuiba,SP,recebi o produto porem faltam partes do mesmo
b56c60ed244eed72ff5640a41bf254d5,2,154.88,77.44,1.0,4.5,2,281,computers_accessories,ponte nova,MG,tudo joia
b56cf9114a3336677146eb3f0fb33c55,1,55.53,55.53,2.0,5.0,1,11,toys,santo andre,SP,
b56d31572e47b1e6d1b88d3128f2226b,1,207.73,207.73,8.0,1.0,1,204,housewares,santo andre,SP,Ainda estou aguardando o produto
b56e429a081b6629d1616a48502dd9ff,1,54.38,54.38,1.0,4.0,1,103,sports_leisure,sao paulo,SP,
b570a0fdbecec7f4f17051b66ef05041,1,27.78,27.78,1.0,5.0,1,12,housewares,sao paulo,SP,
b570ee847f6b59c952d59e00159a7b30,1,27.33,27.33,2.0,5.0,1,364,health_beauty,praia grande,SP,
b5728597e220351f59a7daa426bbaf2f,1,88.19,88.19,2.0,5.0,1,35,computers_accessories,curitiba,PR,Ótimo produto.
b57308b5ffef78ead8fa2588aeebc2f3,1,87.83,87.83,1.0,4.0,1,559,market_place,aracati,CE,
b5733c1a1d5267ff6e9e23ac7bd0155d,1,108.88,108.88,10.0,5.0,1,566,furniture_decor,curitiba,PR,
b573697e99c793970f0c7b8297c37894,1,56.01,56.01,1.0,3.0,1,195,auto,londrina,PR,
b57390b4c28e3ec5feaf3055f1787253,1,43.9,43.9,4.0,4.0,1,256,cool_stuff,petropolis,RJ,Fiquei satisfeita com a entrega mesmo chegando após o natal. Foi um presente para adulto foi fácil explicar o atraso. Quanto a eficiência do produto não sei dizer.
b573ce2ac3f4286014cef93b3e9c53dc,1,279.17,279.17,10.0,2.0,1,345,toys,ouro preto,MG,O produto veio com várias partes quebradas dentro da caixa. 
b5745f0590e1ad53740fc3f183cef4e6,1,23.77,23.77,1.0,5.0,1,276,fashion_bags_accessories,mogi das cruzes,SP,
b574d2e60bfb58f4e0986def9b3d7b07,1,366.57,122.19,1.0,5.0,1,68,housewares,sorocaba,SP,
b5759e69e3c3eb05bb72884780c7f579,1,118.03,118.03,1.0,5.0,1,42,health_beauty,sao paulo,SP,
b576806119d9c13cabc9cd0c95158c60,1,599.81,599.81,4.0,5.0,1,229,watches_gifts,uberaba,MG,
b5776ffa0ab530467d420fad008e43b8,1,147.51,147.51,8.0,5.0,1,404,small_appliances,clementina,SP,
b577af9a54b023b4bcc51f69bb937f1c,1,170.43,170.43,5.0,5.0,1,196,bed_bath_table,franca,SP,"muito bom otimo
"
b579f0174ebac4c6a6f4bfbdeae79770,1,102.03,102.03,2.0,3.0,1,461,home_confort,sao paulo,SP,"Já fiz outras compras e nunca tive problema algum para receber a mercadoria, porem nessa ultima compra nem email com a confirmação do pedido eu recebi espero que esta entrega seja breve. "
b57adba827f671c3f3f51139ce31f482,1,372.46,186.23,3.0,1.0,2,103,furniture_decor,curvelo,MG,Somente o Quadro Cofre Para minha Próxima Viagem 33x24x5cm foi entregue. | Somente o Quadro Cofre Para minha Próxima Viagem 33x24x5cm foi entregue.
b57ae5b814b5c6c154a5911ea006589c,1,31.75,31.75,3.0,5.0,1,261,food,tupa,SP,"Vou dar de presente, então ainda não sei se é saboroso. Espero que a pessoa goste."
b57bae12fea3467502bf32351c47144b,1,70.86,70.86,7.0,4.0,1,54,auto,sao miguel do aleixo,SE,"O produto chegou como esperado, excelente."
b57d68613bed0cf12cc18e9312e5f033,1,136.27,136.27,1.0,4.0,1,116,watches_gifts,goiania,GO,
b57d6f719e74fcb448709359e24f9d2f,1,128.88,128.88,1.0,3.0,1,533,office_furniture,florianopolis,SC,"A cadeira chegou com uma das partes de encaixar torta, mas no fim das contas consegui montar, porém somente com ajuda de outra pessoa."
b57d82487bd3fcb1afa1acb2559a6084,1,36.0,36.0,1.0,4.0,1,202,electronics,nova lima,MG,
b57e60919a49a273cd91a34e88f9da28,1,207.94,207.94,4.0,5.0,1,138,fashion_bags_accessories,sao bernardo do campo,SP,Bem delicado
b57ebf28b7e1e30ef06bd0c285356cb2,1,46.85,46.85,2.0,5.0,1,285,fashion_bags_accessories,votuporanga,SP,
b57ed27e7916998bfa056559be13c824,1,85.98,85.98,1.0,5.0,1,151,bed_bath_table,sao jose,SC,
b57f9033a613c53e899c89a7e61cb211,1,296.36,296.36,5.0,5.0,1,239,books_technical,vitoria,ES,
b58003534fdfad54e2a809da3b5560a7,1,352.55,352.55,10.0,5.0,1,273,health_beauty,condado,PE,
b5804d90954a35172176fc8d95c97116,1,75.84,75.84,7.0,4.0,1,504,toys,pires do rio,GO,
b580ec11fa741f3835dc28a7ee995ed3,1,43.73,43.73,4.0,5.0,1,237,housewares,sao paulo,SP,Ótimo produto
b581a61602c09719611cfc33124fd977,1,172.03,172.03,3.0,5.0,1,407,perfumery,governador valadares,MG,Entrega antes do prazo produto muito bom compraria novamente sem dúvida 
b5841660cdccf5c0dde07b5f1728777f,1,133.68,66.84,1.0,,1,485,computers_accessories,palhoca,SC,
b58456db9b788f270a385edd2ad26525,1,167.14,167.14,2.0,5.0,1,22,sports_leisure,belo horizonte,MG,
b58504f3503cf44db08931a732ac9ed7,1,27.48,27.48,1.0,5.0,1,64,electronics,belo horizonte,MG,
b585f93cc708cd3d76b03cbf776a4e97,1,71.15,71.15,1.0,5.0,1,245,computers_accessories,joinville,SC,Produto perfeito. obrigado.
b5868411e17e4c39e9f05bcce025c4e5,1,59.0,59.0,2.0,3.0,1,9,furniture_decor,barueri,SP,
b586d4a0d17d6300b4eb8da5f043c556,1,135.22,135.22,2.0,1.0,1,265,baby,rio tinto,PB,sem pontualidade
b58712eebf82bf897facb7e877325625,1,54.05,54.05,5.0,5.0,1,350,consoles_games,natal,RN,
b587e778151420c7383b223defbb4c0e,1,191.28,191.28,1.0,5.0,1,326,computers_accessories,sao joao de meriti,RJ,Encomenda entregue antes do prazo!
b5888ddd6375b6eb28e07d26a8dd75e3,1,180.22,180.22,4.0,5.0,1,143,computers_accessories,niquelandia,GO,
b58a4c3eb2889d8032cefee7d6e24b16,1,142.57,142.57,1.0,4.0,1,38,perfumery,caiaponia,GO,Pena que a bomba do perfume veio com defeito tive que tirar e colocar em outro frasco 
b58b3b92d64c4fd12f04c5e45c2c7d75,1,63.27,63.27,2.0,5.0,1,227,garden_tools,americana,SP,"top chegou antes do prazo 
recomendo "
b58b44b4583a250738d2d40bcf57f0b6,1,65.0,65.0,3.0,5.0,1,235,perfumery,sorocaba,SP,
b58b786c05946b12b4028f3b76099009,1,124.69,124.69,5.0,5.0,1,492,cool_stuff,belem,PA,"Produto como na foto, descrito no anúncio, de boa qualidade e entrega super rápida...Recomendo."
b58ccef3fd51ac00d14c04a95f05c306,1,223.14,223.14,6.0,2.0,1,392,bed_bath_table,franca,SP,Comprei o tapete para presente e infelizmente veio menor do que o anunciado
b58f03f2b8052e2284e206fc895778e1,1,28.75,28.75,1.0,5.0,1,323,perfumery,sao francisco,SP,
b58f4f278a37976550360ac12328c852,1,324.29,324.29,5.0,4.0,1,560,garden_tools,chui,RS,
b58f50157d478adbfc55b913e411aed8,1,150.35,150.35,7.0,5.0,1,491,watches_gifts,maceio,AL,"O vendedor foi justo, porém o correios ta de sacanagem."
b5910f24d2483d697b37e3857b621061,1,35.84,35.84,1.0,5.0,1,78,food,sao bernardo do campo,SP,"Produto entregue adequadamente e muito rápido, gostei muito do serviço."
b5912b610fb1cf78a1b48c3a151d9311,1,48.0,48.0,2.0,5.0,1,372,books_general_interest,paraiso do tocantins,TO,
b591f5bf6d3e9cdf40f968adf9ce2748,1,69.9,69.9,1.0,4.0,1,131,furniture_decor,monte carmelo,MG,Produto de fácil montagem e de acordo com as expectativas
b59249f14479831a87cf867d8ed32ea6,1,169.64,169.64,3.0,5.0,1,253,toys,sao paulo,SP,
b5929e64648eedfa20fbc0a4ddd82f12,1,220.66,220.66,3.0,5.0,1,12,telephony,belo horizonte,MG,
b5929fbef4a485e47bf2102dbfadeb43,1,80.38,80.38,1.0,5.0,1,193,auto,praia grande,SP,
b593353aa4c093b71235ece9689ce7e4,2,271.0,135.5,2.0,3.0,2,253,bed_bath_table,rio de janeiro,RJ,
b593721c0e80c230e6080956a947a042,1,40.0,40.0,1.0,5.0,1,399,bed_bath_table,gravatai,RS,
b5942bee6bddbc0becb625c49cc1c46b,1,142.56,142.56,1.0,5.0,1,15,audio,sao paulo,SP,
b59573acc700db477ad379a38496357f,1,248.93,248.93,5.0,5.0,1,151,perfumery,sao paulo,SP,Chegou rápido. Parabéns 
b595b61be49ee383d9916acd2a08a504,1,35.48,35.48,1.0,3.0,1,186,auto,mogi-guacu,SP,
b5968d8d3507b0ad5c92e33bc00b5431,1,58.89,58.89,2.0,5.0,1,329,toys,rio de janeiro,RJ,
b5977f9bdf907f172d1cda015b6df4cd,1,50.06,50.06,2.0,4.0,1,145,small_appliances,juazeiro,BA,
b59813b174a0896c121bbf247cdf6b57,1,132.03,132.03,2.0,5.0,1,334,cool_stuff,sao paulo,SP,Bolsa linda e de qualidade. 
b5988313a89f2d30445fb18971677259,1,66.18,66.18,5.0,5.0,1,79,baby,rio de janeiro,RJ,Produto entregue conforme o anunciado. 
b598d6591ec1faa44e378483e526953b,1,47.83,47.83,2.0,1.0,1,599,furniture_decor,sao paulo,SP,Não recebi até agora! Não indico
b599239a3f5785ed8800b3c53d4bf8a1,1,447.35999999999996,111.83999999999999,1.5,4.0,1,117,home_construction,rio de janeiro,RJ,
b5994945172eef0b73d63a7e3ff8f6e8,1,113.99,113.99,1.0,5.0,1,144,sports_leisure,sao paulo,SP,Compra tranquila e sem problemas
b599641f400f126013e160894bd409e2,1,142.48,142.48,1.0,4.0,1,542,toys,carapicuiba,SP,
b599c111e8b2304fbfc1f9feb1935c5a,1,359.17,359.17,8.0,5.0,1,407,bed_bath_table,lavras,MG,
b599dcfcf9910e6ef00a7f2b69db4802,1,100.34,100.34,2.0,1.0,1,278,health_beauty,brasilia,DF,O produto não chegou .
b59b1a2a3117a1580805db7b0e11afde,1,450.53,450.53,4.0,4.0,1,266,kitchen_dining_laundry_garden_furniture,sao paulo,SP,
b59c009cdca64439c8cad6126ca35ea2,1,34.1,34.1,1.0,4.0,1,258,auto,vila velha,ES,
b59c0649e6c2044d4862fe43b1182cda,1,37.28,37.28,3.0,4.0,1,266,telephony,guaruja,SP,
b59c95165f6a62fbd502da7d5909a45c,1,34.69,34.69,1.0,4.0,1,155,electronics,guaruja,SP,
b59d98b269bbf0c09afdf00f422b4d3d,1,209.36,209.36,1.0,5.0,1,44,baby,rio de janeiro,RJ,Chegou antes do prazo.
b59e4bb4efe81ba0f7d30cff6734f9a2,3,342.48,114.16000000000001,6.333333333333333,5.0,3,267,art,aracruz,ES,"Nossa muito linda só que eu pedi nossa senhora Aparecida e veio de Fátima,mais muito linda amei."
b5a189159a62950d58c7208f43e0631a,1,51.98,51.98,3.0,5.0,1,373,furniture_decor,extrema,MG,
b5a22f8cecb60677f1dcf421d88bcacd,1,99.41,99.41,9.0,1.0,1,107,toys,guaratingueta,SP,"O PRODUTO É DE PÉSSIMA QUALIDADE. DEVERIAM COLOCAR NA DESCRIÇÃO Q SE TRATAVA DE UM RÉPLICA. SEM CONDIÇÕES DE PRESENTEAR ALGUÉM COM AQUILO. HORRÍVEL. PAGUEI MAIS DE R$ 80 EM BRINQUEDO DE LOJAS DE 1,99"
b5a23452239b6ed2e19d8ec051457bb0,1,40.6,40.6,3.0,5.0,1,447,health_beauty,blumenau,SC,
b5a2d4299336218902de7b319dd6063f,1,32.38,32.38,3.0,5.0,1,127,telephony,sao paulo,SP,Tanto a capinha quanto a película são de boa qualidade e vieram antes do prazo estimado. Muito Satisfeito!
b5a34ad09c1ff8f60f2362bd3739d065,1,300.28,150.14,3.0,3.0,1,233,food,valparaiso de goias,GO,Só o erro e quando pedir um produto manda o certo ok | Só o erro e quando pedir um produto manda o certo ok
b5a46e88a47a5a0978889d4f3799b178,1,117.26,117.26,2.0,2.0,1,343,toys,porto alegre,RS,"Era pra ser um presente de aniversário, porém ñ foi cumprida a data da entrega."
b5a5813998234eb8b624435640e3fec1,1,33.09,33.09,1.0,3.0,1,350,telephony,curitibanos,SC,
b5a5f413d1debecd51fd0e4874c03bbb,1,267.74,133.87,8.0,5.0,2,269,books_general_interest,jundiai,SP,
b5a830ee275a266d9c6f91052330767f,1,69.73,69.73,1.0,4.0,1,335,bed_bath_table,cordeiropolis,SP,Muito bom .
b5a873077a79d73dff6222a35b7a4f79,1,128.95,128.95,1.0,3.0,1,551,bed_bath_table,sao bernardo do campo,SP,"O produto não 


 me satisfez eu pedi uma colcha mandaram outra e o tecido muito ruim ...Não atingiu minha expectativa"
b5a8c7691bda8ff9d5d8a0cb204809e9,1,157.21,157.21,1.0,5.0,1,196,cool_stuff,sao paulo,SP,
b5a8de3a2f568f6d8b49e87a1272205f,1,155.03,155.03,3.0,4.0,1,211,auto,santana do livramento,RS,
b5ac1f1403859651fe2aa0d02711fc09,1,305.16,152.58,2.0,5.0,1,113,furniture_decor,brasilia,DF,Produto de qualidade | Produto de qualidade
b5af014e40c268001da9ad09bb7523df,1,24.02,24.02,1.0,4.0,1,211,housewares,sao paulo,SP,"o produto veio correto, a barra magnética atendeu minhas expectativas ela gruda bem as facas isso porque minhas facas são grandes, não caem de forma alguma
"
b5af69f1d804d5ca35e8260e4f824f08,1,29.4,29.4,2.0,1.0,1,272,housewares,nova iguacu,RJ,
b5af880788fd18dc583db64755bf0a56,1,357.13,357.13,7.0,5.0,1,473,computers_accessories,venda nova do imigrante,ES,
b5b02fa8c1e812242db6cb9b2a60e360,1,76.6,76.6,1.0,5.0,1,71,books_general_interest,belo horizonte,MG,
b5b05f548b0ef6c8f6a6ef4c9eafeaf0,1,164.6,164.6,7.0,5.0,1,146,perfumery,rio de janeiro,RJ,
b5b126735fec32e7e73faab5583ff083,1,185.84,185.84,3.0,4.0,1,196,perfumery,brasilia,DF,
b5b17698671a4c3822309b13d4f16f9e,1,77.28,77.28,5.0,,1,205,auto,sao paulo,SP,
b5b17a60619a0246c3ffcc70b44a49ff,1,34.42,34.42,1.0,5.0,1,547,furniture_decor,sao goncalo,RJ,Adorei.
b5b2882db888ad0bd26af3bae0873524,1,273.88,273.88,4.0,5.0,1,44,toys,santo andre,SP,
b5b2a7fd4d491c96d488db899e42e0e2,1,52.21,52.21,1.0,5.0,1,34,small_appliances_home_oven_and_coffee,sao paulo,SP,Otima
b5b2b8a1f537e0772a3d1b68c364cdb4,1,256.96,128.48,10.0,5.0,1,256,housewares,campinas,SP,
b5b399aa95d34e6b4866b7ccee226a7b,1,139.11,139.11,2.0,1.0,1,69,computers_accessories,curitiba,PR,"a impressora identificou os 2 cartuchos como não originais, as impressões estão com desempenho inferior"
b5b46581465f851df3529a30d2503f59,2,992.76,248.19,6.5,5.0,1,329,bed_bath_table,santo antonio de padua,RJ,Lindo | Lindo | Amei | Amei
b5b4a3b4816d929131b326e43438e045,1,46.72,46.72,1.0,5.0,1,487,watches_gifts,sao paulo,SP,
b5b557e37f01244993514943380e4eed,1,88.92,88.92,1.0,5.0,1,370,auto,sao paulo,SP,"Fui plenamente atendido,estou satisfeito com a compra."
b5b5688f8bef64161d107275f14f914f,1,68.02,68.02,5.0,5.0,1,310,perfumery,braganca paulista,SP,
b5b7c916a220cb52bb0ffc490e6b9cdc,1,106.07,106.07,10.0,5.0,1,278,health_beauty,entre folhas,MG,exelente loja 
b5b8aa77c15eeddb0007bde80975e7f8,1,67.68,67.68,2.0,4.0,1,398,telephony,santos,SP,Produto deveria está dentro de uma caixinha ou coisa parecida
